,Timestamp,"//*[@data-m=""{""cN"":""footerNavColumn5_cont"",""cT"":""Container"",""id"":""c5c1c1m1r1a3"",""sN"":5,""aN"":""c1c1m1r1a3""}""]/ul/li[5]_RELOC","xpath//*[@id=""uhf-footer""]/nav/div[2]/div[2]/ul/li[5]_SEL","//*[@data-m=""{""cN"":""footerNavColumn4_cont"",""cT"":""Container"",""id"":""c4c1c1m1r1a3"",""sN"":4,""aN"":""c1c1m1r1a3""}""]/div_RELOC",class namec-heading-4_SEL,"xpath//*[@id=""uhf-footer""]/nav/div[2]/div[1]/div_SEL","//*[@data-m=""{""cN"":""footerNavColumn3_cont"",""cT"":""Container"",""id"":""c3c1c1m1r1a3"",""sN"":3,""aN"":""c1c1m1r1a3""}""]/ul/li[2]_RELOC","xpath//*[@id=""uhf-footer""]/nav/div[1]/div[3]/ul/li[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" c-uhfh-gcontainer-st "")]_RELOC",class namec-uhfh-gcontainer-st_SEL,"xpath//*[@id=""coreui-universalheader-o7z1gqh""]/header/div/div_SEL","//*[@data-m=""{""cN"":""footerNavColumn6_cont"",""cT"":""Container"",""id"":""c6c1c1m1r1a3"",""sN"":6,""aN"":""c1c1m1r1a3""}""]/ul/li[6]_RELOC","xpath//*[@id=""uhf-footer""]/nav/div[2]/div[3]/ul/li[6]_SEL","//*[@aria-label=""Microsoft 365 für Unternehmen kaufen""]/span_RELOC","xpath//*[@id=""coreui-contentplacement-r9h8jv2""]/div[2]/div/div[1]/div[2]/section/a/span_SEL","//*[@data-m=""{""cN"":""footerNavColumn1_cont"",""cT"":""Container"",""id"":""c1c1c1m1r1a3"",""sN"":1,""aN"":""c1c1m1r1a3""}""]/ul/li[4]_RELOC","xpath//*[@id=""uhf-footer""]/nav/div[1]/div[1]/ul/li[4]_SEL","//*[@id=""c-uhff-footer_managecookies""]_RELOC",class namex-hidden_SEL,idc-uhff-footer_managecookies_SEL,"xpath//*[@id=""c-uhff-footer_managecookies""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" f-mobile-title "")]_RELOC",class namef-mobile-title_SEL,"xpath//*[@id=""coreui-universalheader-o7z1gqh""]/header/div/div/div[1]_SEL","//*[@data-m=""{""cN"":""Surface Earbuds kaufen"",""cT"":""Container"",""id"":""c3m1r2a2"",""sN"":3,""aN"":""m1r2a2""}""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" c-paragraph "")][1]_RELOC",class namec-paragraph_SEL,"xpath//*[@id=""coreui-contentplacement-q23hezc""]/div[2]/div/div[2]/div[1]/section/div[1]_SEL","//*[@data-m=""{""cN"":""Folie 2-Surface Laptop 4 anzeigen"",""bhvr"":2,""id"":""nn2m1r1a2"",""sN"":2,""aN"":""m1r1a2""}""]_RELOC","xpath//*[@id=""StoreLocations-HighlightHero-cjfjcfv""]/div/div/div/div[1]/div/button[2]_SEL","//*[@data-m=""{""cN"":""More_PCAndDevices_Accessories_cont"",""cT"":""Container"",""id"":""c4c8c2c1c7c3m1r1a1"",""sN"":4,""aN"":""c8c2c1c7c3m1r1a1""}""]_RELOC",class namejs-nav-menu_SEL,"xpath//*[@id=""uhf-c-nav""]/ul/li/div/ul/li[3]/ul/li[2]_SEL","//*[@data-m=""{""cT"":""Container"",""id"":""c11c2c1c7c3m1r1a1"",""sN"":11,""aN"":""c2c1c7c3m1r1a1""}""]_RELOC",class namef-sub-menu_SEL,"xpath//*[@id=""uhf-c-nav""]/ul/li/div/ul/li[6]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" global-head-cont "")]_RELOC",class nametheme-light_SEL,"xpath//*[@id=""coreui-universalheader-o7z1gqh""]/header/div_SEL","//*[@data-m=""{""cN"":""footerNavColumn1_cont"",""cT"":""Container"",""id"":""c1c1c1m1r1a3"",""sN"":1,""aN"":""c1c1m1r1a3""}""]/ul/li[3]_RELOC","xpath//*[@id=""uhf-footer""]/nav/div[1]/div[1]/ul/li[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" f-auto-play "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" c-group "")][1]_RELOC",class namec-group_SEL,"xpath//*[@id=""StoreLocations-HighlightHero-cjfjcfv""]/div/div/div/div[1]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" c-close-search "")]_RELOC",class namec-action-trigger_SEL,"xpath//*[@id=""coreui-universalheader-o7z1gqh""]/header/div/div/button[2]_SEL","//*[@id=""uhf-shopping-cart""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" shopping-cart-amount "")][1]_RELOC",class nameshopping-cart-amount_SEL,"xpath//*[@id=""uhf-shopping-cart""]/span[1]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" c-uhff-base "")]_RELOC",class namec-uhff-base_SEL,"xpath//*[@id=""uhf-footer""]/div_SEL","//*[@data-m=""{""cN"":""Jetzt kaufen"",""cT"":""0"",""id"":""n1c7m1r1a2"",""sN"":1,""aN"":""c7m1r1a2"",""assetid"":""SSAGPTSS_148790_75953_160_a"",""tags"":{""ms.linkid"":""SSAGPTSS_148790_75953_160_a""}}""]/div_RELOC","xpath//*[@id=""storelocations-highlighthero-cjfjcfv-item-2""]/div/div_SEL"
175,20220718224148,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False
176,20220719220519,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False
177,20220720232320,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False
178,20220721233834,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False
179,20220722235449,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False
180,20220723235418,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False
181,20220724230739,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False
182,20220725235954,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False
183,20220726235524,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False
184,20220727232653,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False
185,20220728234427,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False
186,20220729224926,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False
187,20220730235839,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False
188,20220731234805,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False
189,20220801235609,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False
190,20220802235347,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False
191,20220803234043,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False
192,20220804230102,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False
193,20220805140447,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False
