,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" O8yWKw "")]/li[3]/div[1]_RELOC",class name_6_YRmw_SEL,"xpath//*[@id=""root""]/div/main/div[5]/div/div/ul/li[3]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" kkLD2A "")]//*[@tabindex=""-1""]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" eLB6bw "")][1]/ul[1]/li[58]/a[1]/div[1]/span[1]/span[1]_RELOC",class name_1LFr0Q_SEL,"xpath//*[@id=""root""]/div/div[5]/div[2]/footer/div/div/div/div/div/span/div/div/div[2]/ul/li[58]/a/div/span/span_SEL","//*[@style=""transform:translateY(0px);min-height:0px""]/div[1]//*[@tabindex=""-1""]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" eLB6bw "")][1]/ul[1]/li[34]/a[1]/div[1]/span[1]/span[1]_RELOC","xpath//*[@id=""root""]/div/div[5]/div/footer/div/div/div/div/div/div/span/div/div/div[2]/ul/li[34]/a/div/span/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" QyW-aA "")]/div[5]_RELOC",class name_6WahTQ_SEL,"xpath//*[@id=""root""]/div/main/div[3]/div/div/div/div[3]/div/div[5]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" an_NAA "")]/li[4]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/ul[1]/li[6]_RELOC",class nameL6S-tg_SEL,"xpath//*[@id=""root""]/div/div[3]/div/div[2]/header/div[3]/nav/ul/li[4]/div/div[2]/div/div/div/div/ul/li[6]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" kkLD2A "")]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _9Lyqvw "")][1]/div[1]_RELOC",class namekV7DUQ_SEL,"xpath//*[@id=""root""]/div/div[5]/div[2]/footer/div/div/div/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" O8yWKw "")]/li[3]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _4oqa3w "")][1]/a[1]/div[1]_RELOC",class name_-pFsfA_SEL,"xpath//*[@id=""root""]/div/main/div[5]/div/div/ul/li[3]/div/div[2]/a/div_SEL","//*[@data-num-thumbnails=""15""]/div[1]/div[1]/div[1]/div[1]/div[1]_RELOC",class nameoDHgrA_SEL,"xpath//*[@id=""root""]/div/main/div[3]/div/div/div/div[3]/div/div[6]/div/div/div/div/div/div/div/div/div/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" an_NAA "")]/li[6]/div[1]//*[@style=""left:-0px""]/div[1]/div[1]/div[5]/ul[1]/li[1]/div[1]/a[1]/div[1]/div[1]/div[1]/div[1]_RELOC",class namef77EhQ_SEL,"xpath//*[@id=""root""]/div/div[3]/div/div[2]/header/div[3]/nav/ul/li[6]/div/div[2]/div/div/div/div[5]/ul/li/div/a/div/div/div/div_SEL","//*[@style=""transform:translateY(0px);min-height:0px""]/div[1]//*[@tabindex=""-1""]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" eLB6bw "")][1]/ul[1]/li[27]_RELOC","xpath//*[@id=""root""]/div/div[5]/div/footer/div/div/div/div/div/div/span/div/div/div[2]/ul/li[27]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" oZDgBA "")]/div[2]/div[1]/div[1]/ul[1]/li[6]_RELOC",class name_M4uTQ_SEL,"xpath//*[@id=""root""]/div/div[5]/div/footer/div/nav/div[2]/div/div/ul/li[6]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" uGmi4w "")]/div[3]/button[1]/div[1]_RELOC",class nameZyDd4A_SEL,"xpath//*[@id=""root""]/div/main/div/div/div/div[2]/div[3]/div/div/div/div[3]/button/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" l_XVfA "")]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" Sn2Zbw "")][1]/div[2]/div[5]/div[1]/div[1]/article[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _9uvTPg "")][1]/div[1]_RELOC",class nameJyB_vw_SEL,"xpath//*[@id=""root""]/div/main/div[6]/div/div[2]/div[2]/div[5]/div/div/article/div[2]/div_SEL","//*[@style=""transform:translateY(0px);min-height:0px""]/div[1]/div[3]_RELOC",class namelr2JSw_SEL,"xpath//*[@id=""root""]/div/div[5]/div/footer/div/div/div/div[3]_SEL","//*[@style=""transform:translateY(0px);min-height:0px""]/div[1]//*[@aria-expanded=""false""]/div[1]_RELOC",class nameFJSIWg_SEL,"xpath//*[@id=""root""]/div/div[5]/div/footer/div/div/div/div/div/div/div/button/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" an_NAA "")]/li[1]/div[1]/a[1]/span[1]/div[1]/span[1]/*[@aria-hidden=""true""][1]_RELOC",class namehdz69w_SEL,"xpath//*[@id=""root""]/div/div[3]/div/div[2]/header/div[3]/nav/ul/li/div/a/span/div/span/span[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" kkLD2A "")]//*[@tabindex=""-1""]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" eLB6bw "")][1]/ul[1]/li[96]/a[1]/div[1]_RELOC",class namevH6Kyg_SEL,"xpath//*[@id=""root""]/div/div[5]/div[2]/footer/div/div/div/div/div/span/div/div/div[2]/ul/li[96]/a/div_SEL","//*[@style=""transform:translateY(0px);min-height:0px""]/div[1]//*[@tabindex=""-1""]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" eLB6bw "")][1]/ul[1]/li[37]/a[1]/div[1]_RELOC","xpath//*[@id=""root""]/div/div[5]/div/footer/div/div/div/div/div/div/span/div/div/div[2]/ul/li[37]/a/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" an_NAA "")]/li[4]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/ul[1]/li[7]_RELOC","xpath//*[@id=""root""]/div/div[3]/div/div[2]/header/div[3]/nav/ul/li[4]/div/div[2]/div/div/div/div/ul/li[7]_SEL","//*[@style=""transform:translateY(0px);min-height:0px""]/div[1]//*[@tabindex=""-1""]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" eLB6bw "")][1]/ul[1]/li[24]/a[1]/div[1]/span[1]/span[1]_RELOC","xpath//*[@id=""root""]/div/div[5]/div/footer/div/div/div/div/div/div/span/div/div/div[2]/ul/li[24]/a/div/span/span_SEL"
154,20220708201824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,20220709161300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,20220710215928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,20220711205308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,20220712182410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,20220713214349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,20220714193854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,20220715181130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,20220716202008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,20220717212758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,20220718120356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,20220719225415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,20220720221954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,20220721222559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,20220722235147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,20220723190153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,20220724220822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,20220725231827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,20220726191323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,20220727224756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,20220728232944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,20220729215610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,20220730233453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,20220731225322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,20220801180510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,20220802183813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,20220803234826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,20220804191353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,20220805175238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,20220806215725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,20220807193351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,20220808232801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,20220809201447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,20220810235655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,20220811230916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,20220812233009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,20220813191542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,20220814220849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,20220815225007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,20220816170311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,20220817224854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,20220818201330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,20220819173220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,20220820125044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,20220821105033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,20220822015349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
