,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--tiles"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seocontent"")][2]//*[@aria-hidden=""true""]_RELOC",class namefooter__module-footer__section--tile__icon_SEL,xpath//html/body/div/footer/div/div[2]/div/div/div[2]/div/div/div[2]/div/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" header-navigation__contact--links"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" header-navigation__contact--link"")][3]_RELOC",class nameheader-navigation__contact--link_SEL,xpath//html/body/div/noscript/div/div/div/header/section[2]/section/section[2]/nav/ul/li[3]_SEL,"//*[@id=""product-customer-service""]//*[@data-pt-name=""hd_sm_fs_findatm""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__secondary__prim--title"")][1]_RELOC",class namesidemenunav__secondary__prim--title_SEL,"xpath//*[@id=""product-customer-service""]/div/ul[2]/li[3]/a/p_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" homepageheader"")]_RELOC",class namehomepageheader_SEL,xpath//html/body/div/noscript/div/div/div_SEL,"//*[@id=""product-sidenav-3""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__secondary__prim"")][1]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__secondary__prim--link"")][7]_RELOC",class namesidemenunav__secondary__prim--link_SEL,"xpath//*[@id=""product-sidenav-3""]/div/ul/li[7]_SEL","//*[@id=""contact-2""]/*[@role=""menu""][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" header-navigation__dropdown--last-link"")][1]_RELOC",class nameheader-navigation__dropdown--last-link_SEL,"xpath//*[@id=""contact-2""]/ul/li[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" country-banner__wrapper__text"")]_RELOC",class namecountry-banner__wrapper__text_SEL,xpath//html/body/div/div[2]/div/div/div/div/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" country-banner__wrapper__dismiss--btn"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" accessible-text"")][1]_RELOC",class nameaccessible-text_SEL,xpath//html/body/div/div[2]/div/div/div/div[2]/a/span[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" disclosuremodal"")]_RELOC",class namedisclosuremodal_SEL,xpath//html/body/div/div[6]_SEL,"//*[@id=""product-sidenav-1""]//*[@data-pt-name=""hd_sm_fs_compsav""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__secondary__prim--title"")][1]_RELOC","xpath//*[@id=""product-sidenav-1""]/div/ul/li[2]/a/p_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" browser-message__content--supported"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" browser-message__desc"")][1]_RELOC",class namebrowser-message__desc_SEL,xpath//html/body/div/div/div/div/div/div/div[2]/div[2]_SEL,"//*[@id=""product-sidenav-1""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__secondary__prim"")][1]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__secondary__prim--link"")][1]_RELOC","xpath//*[@id=""product-sidenav-1""]/div/ul/li[3]_SEL","//*[@data-id=""product-customer-service""]_RELOC",class namesidemenunav__prim--links_SEL,"xpath//*[@id=""side-menu-header""]/section[4]/div[2]/ul/li[2]/button_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]_RELOC",class namefooter__module-footer__section--container_SEL,xpath//html/body/div/footer/div/div[2]/div/div/div[2]_SEL,"//*[@data-speedbump-type=""default""]_RELOC",class nameglobal-overlay_SEL,xpath//html/body/div/div[7]/div_SEL,"//footer[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" feature-container"")][2]_RELOC",class namefeature-container_SEL,xpath//html/body/div/footer/div/div[3]_SEL,"//*[@id=""side-menu-header""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__section"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__prim"")][1]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__prim--link"")][1]_RELOC",class namesidemenunav__prim--link_SEL,"xpath//*[@id=""side-menu-header""]/section[3]/div/ul/li_SEL","//*[@id=""product-customer-service""]_RELOC",idproduct-customer-service_SEL,class namesidemenunav__secondary--section__submenu_SEL,"xpath//*[@id=""product-customer-service""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section__followus--links"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section__followus--link"")][2]_RELOC",class namefooter__module-footer__section__followus--link_SEL,xpath//html/body/div/footer/div/div/div/div/div[2]/ul/li[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--footer-links"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--footer-link"")][7]_RELOC",class namefooter__module-footer__section--footer-link_SEL,xpath//html/body/div/footer/div/div[3]/div/div/div/ul/li[7]_SEL
157,20220817165306,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
158,20220818084001,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
159,20220819204602,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
160,20220820222703,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
161,20220821233356,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
162,20220822215009,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
163,20220823223657,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
164,20220824193529,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
165,20220825224212,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
166,20220826231720,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
167,20220827215313,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
168,20220828213415,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
169,20220829213606,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
170,20220830100230,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
171,20220831235135,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
172,20220901143629,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
173,20220902222002,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
174,20220903222642,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
175,20220904153643,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
176,20220905220501,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
177,20220906220458,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
178,20220907190344,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
179,20220908153436,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
180,20220909195319,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
181,20220910204625,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
182,20220911150534,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
183,20220912232545,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
184,20220913183051,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
185,20220914192531,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True
186,20220915183922,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True
187,20220916214946,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True
188,20220917232723,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True
189,20220918192751,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True
190,20220919221604,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True
191,20220920232958,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True
192,20220921215206,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True
193,20220922192505,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True
194,20220923233127,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True
195,20220924232201,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True
196,20220925181246,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True
197,20220926185445,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True
198,20220927233719,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True
199,20220928174634,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True
