,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__lang"")]_RELOC",class namesidemenunav__lang_SEL,"xpath//*[@id=""side-menu-header""]/section[6]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" disclosuremodal"")]_RELOC",class namedisclosuremodal_SEL,xpath//html/body/div/div[6]_SEL,"//*[@id=""product-sidenav-1""]_RELOC",idproduct-sidenav-1_SEL,class namesidemenunav__secondary--section__submenu_SEL,"xpath//*[@id=""product-sidenav-1""]_SEL","//*[@id=""product-sidenav-4""]//*[@data-pt-name=""hd_sm_fs_compcl""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__secondary__prim--title"")][1]_RELOC",class namesidemenunav__secondary__prim--title_SEL,"xpath//*[@id=""product-sidenav-4""]/div/ul/li/a/p_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" home__body"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenu__overlay"")][1]_RELOC",class namesidemenu__overlay_SEL,xpath//html/body/div/div[5]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" speedbump"")]_RELOC",class namespeedbump_SEL,xpath//html/body/div/div[7]_SEL,"//*[@id=""product-5""]/_RELOC",class nameheader-navigation__dropdown--last-link_SEL,"xpath//*[@id=""product-5""]/ul/li[6]_SEL","//*[@id=""side-menu-header""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__section"")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__section--title__container"")][1]_RELOC",class namesidemenunav__section--title__container_SEL,"xpath//*[@id=""side-menu-header""]/section[5]/div_SEL","//*[@id=""side-menu-header""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__section"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__prim"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__prim--link"")][3]_RELOC",class namesidemenunav__prim--link_SEL,"xpath//*[@id=""side-menu-header""]/section[3]/div/ul/li[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seocontent"")][5]//*[contains(concat("" "", normalize-space(@class), "" ""), "" content"")]_RELOC",xpath//html/body/div/footer/div/div[2]/div/div/div[2]/div/div/div[5]/div/div[2]/p_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seocontent"")][7]//*[contains(concat("" "", normalize-space(@class), "" ""), "" content"")]_RELOC",xpath//html/body/div/footer/div/div[2]/div/div/div[2]/div/div/div[7]/div/div[2]/ul/li_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seocontent"")][6]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--tile"")][1]_RELOC",class namefooter__module-footer__section--tile_SEL,xpath//html/body/div/footer/div/div[2]/div/div/div[2]/div/div/div[6]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seocontent"")][8]//*[contains(concat("" "", normalize-space(@class), "" ""), "" content"")]_RELOC",xpath//html/body/div/footer/div/div[2]/div/div/div[2]/div/div/div[8]/div/div[2]/p[2]_SEL,"//*[@data-headingid=""disclosureHeadingId""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" accessible-text"")][2]_RELOC",class nameaccessible-text_SEL,xpath//html/body/div/div[6]/div/span[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seocontent"")][3]//*[contains(concat("" "", normalize-space(@class), "" ""), "" content"")]_RELOC",class namecontent_SEL,xpath//html/body/div/footer/div/div[2]/div/div/div[2]/div/div/div[3]/div/div[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seocontent"")][6]//*[contains(concat("" "", normalize-space(@class), "" ""), "" content"")]_RELOC",xpath//html/body/div/footer/div/div[2]/div/div/div[2]/div/div/div[6]/div/div[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" noscript"")]_RELOC",class namenoscript_SEL,"xpath//*[@id=""main""]/div[2]/div/div_SEL","//*[@id=""product-sidenav-5""]//*[@data-pt-name=""hd_sm_fs_invadv""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__secondary__prim--title"")][1]_RELOC","xpath//*[@id=""product-sidenav-5""]/div/ul/li[2]/a/p_SEL","//*[@data-id=""product-customer-service""]_RELOC",class namesidemenunav__prim--links_SEL,"xpath//*[@id=""side-menu-header""]/section[4]/div[2]/ul/li[2]/button_SEL","//*[@id=""chase-header-logo-hat""]_RELOC",idchase-header-logo-hat_SEL,"xpath//*[@id=""chase-header-logo-hat""]_SEL"
163,20220823223657,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
164,20220824193529,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
165,20220825224212,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
166,20220826231720,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
167,20220827215313,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
168,20220828213415,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
169,20220829213606,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
170,20220830100230,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
171,20220831235135,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
172,20220901143629,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
173,20220902222002,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
174,20220903222642,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
175,20220904153643,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
176,20220905220501,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
177,20220906220458,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
178,20220907190344,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
179,20220908153436,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
180,20220909195319,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
181,20220910204625,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
182,20220911150534,False,True,True,False,True,True,False,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,True,False,True,True,False,True,False,True,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,True
183,20220912232545,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
184,20220913183051,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
185,20220914192531,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
186,20220915183922,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
187,20220916214946,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
188,20220917232723,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
189,20220918192751,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
190,20220919221604,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
191,20220920232958,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
192,20220921215206,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
193,20220922192505,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
194,20220923233127,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
195,20220924232201,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
196,20220925181246,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
197,20220926185445,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
198,20220927233719,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
199,20220928174634,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
